"idx","regdate"
"68750","20230106"
"68751","20230106"
"68752","20230106"
"68753","20230106"
"68754","20230106"
"68755","20230106"
"68756","20230106"
"68757","20230106"
"68758","20230106"
"68759","20230106"
"68760","20230106"
"68761","20230106"
"68762","20230106"
"68763","20230106"
"68764","20230106"
"68765","20230106"
"68766","20230106"
"68767","20230106"
"68768","20230106"
"68769","20230106"
"68770","20230106"
"68771","20230106"
"68772","20230106"
"68773","20230106"
"68774","20230106"
"68775","20230106"
"68776","20230106"
"68777","20230106"
"68778","20230106"
"68779","20230106"
"68780","20230106"
"68781","20230106"
"68782","20230106"
"68783","20230106"
"68784","20230106"
"68785","20230106"
"68786","20230106"
"68787","20230106"
"68788","20230106"
"68789","20230106"
"68790","20230106"
"68791","20230106"
"68792","20230106"
"68793","20230106"
"68794","20230106"
"68795","20230106"
"68796","20230106"
"68797","20230106"
"68798","20230106"
"68799","20230106"
"68800","20230106"
"68801","20230106"
"68802","20230106"
"68803","20230106"
"68804","20230106"
"68805","20230106"
"68806","20230106"
"68807","20230106"
"68808","20230106"
"68809","20230106"
"68810","20230106"
"68811","20230106"
"68812","20230106"
"68813","20230106"
"68814","20230106"
"68815","20230106"
"68816","20230106"
"68817","20230107"
"68818","20230107"
"68819","20230107"
"68820","20230107"
"68821","20230107"
"68822","20230107"
"68823","20230107"
"68824","20230107"
"68825","20230107"
"68826","20230107"
"68827","20230107"
"68828","20230107"
"68829","20230107"
"68830","20230107"
"68831","20230107"
"68832","20230107"
"68833","20230107"
"68834","20230107"
"68835","20230107"
"68836","20230107"
"68837","20230107"
"68838","20230107"
"68839","20230107"
"68840","20230107"
"68841","20230107"
"68842","20230107"
"68843","20230107"
"68844","20230107"
"68845","20230107"
"68846","20230107"
"68847","20230107"
"68848","20230107"
"68849","20230107"
"68850","20230107"
"68851","20230107"
"68852","20230107"
"68853","20230107"
"68854","20230107"
"68855","20230107"
"68856","20230107"
"68857","20230107"
"68858","20230107"
"68859","20230107"
"68860","20230107"
"68861","20230107"
"68862","20230107"
"68863","20230107"
"68864","20230107"
"68865","20230107"
"68866","20230107"
"68867","20230107"
"68868","20230107"
"68869","20230107"
"68870","20230107"
"68871","20230107"
"68872","20230107"
"68873","20230107"
"68874","20230107"
"68875","20230107"
"68876","20230107"
"68877","20230107"
"68878","20230107"
"68879","20230107"
"68880","20230107"
"68881","20230107"
"68882","20230107"
"68883","20230107"
"68884","20230107"
"68885","20230107"
"68886","20230107"
"68887","20230107"
"68888","20230107"
"68889","20230107"
"68890","20230107"
"68891","20230107"
"68892","20230107"
"68893","20230107"
"68894","20230107"
"68895","20230107"
"68896","20230107"
"68897","20230107"
"68898","20230107"
"68899","20230107"
"68900","20230107"
"68901","20230107"
"68902","20230107"
"68903","20230107"
"68904","20230107"
"68905","20230107"
"68906","20230107"
"68907","20230107"
"68908","20230107"
"68909","20230107"
"68910","20230107"
"68911","20230107"
"68912","20230107"
"68913","20230107"
"68914","20230107"
"68915","20230107"
"68916","20230107"
"68917","20230107"
"68918","20230107"
"68919","20230107"
"68920","20230107"
"68921","20230107"
"68922","20230107"
"68923","20230107"
"68924","20230107"
"68925","20230107"
"68926","20230107"
"68927","20230107"
"68928","20230107"
"68929","20230107"
"68930","20230107"
"68931","20230107"
"68932","20230107"
"68933","20230107"
"68934","20230107"
"68935","20230107"
"68936","20230107"
"68937","20230107"
"68938","20230107"
"68939","20230107"
"68940","20230107"
"68941","20230107"
"68942","20230107"
"68943","20230107"
"68944","20230107"
"68945","20230107"
"68946","20230107"
"68947","20230107"
"68948","20230107"
"68949","20230107"
"68950","20230107"
"68951","20230107"
"68952","20230107"
"68953","20230107"
"68954","20230107"
"68955","20230107"
"68956","20230107"
"68957","20230107"
"68958","20230107"
"68959","20230107"
"68960","20230107"
"68961","20230107"
"68962","20230107"
"68963","20230107"
"68964","20230107"
"68965","20230107"
"68966","20230107"
"68967","20230107"
"68968","20230107"
"68969","20230107"
"68970","20230107"
"68971","20230107"
"68972","20230107"
"68973","20230107"
"68974","20230107"
"68975","20230107"
"68976","20230107"
"68977","20230107"
"68978","20230107"
"68979","20230107"
"68980","20230107"
"68981","20230107"
"68982","20230107"
"68983","20230107"
"68984","20230107"
"68985","20230107"
"68986","20230107"
"68987","20230107"
"68988","20230107"
"68989","20230107"
"68990","20230107"
"68991","20230107"
"68992","20230107"
"68993","20230107"
"68994","20230107"
"68995","20230107"
"68996","20230107"
"68997","20230107"
"68998","20230107"
"68999","20230107"
"69000","20230107"
"69001","20230107"
"69002","20230107"
"69003","20230107"
"69004","20230107"
"69005","20230107"
"69006","20230107"
"69007","20230107"
"69008","20230107"
"69009","20230107"
"69010","20230107"
"69011","20230108"
"69012","20230108"
"69013","20230108"
"69014","20230108"
"69015","20230108"
"69016","20230108"
"69017","20230108"
"69018","20230108"
"69019","20230108"
"69020","20230108"
"69021","20230108"
"69022","20230108"
"69023","20230108"
"69024","20230108"
"69025","20230108"
"69026","20230108"
"69027","20230108"
"69028","20230108"
"69029","20230108"
"69030","20230108"
"69031","20230108"
"69032","20230108"
"69033","20230108"
"69034","20230108"
"69035","20230108"
"69036","20230108"
"69037","20230108"
"69038","20230108"
"69039","20230108"
"69040","20230108"
"69041","20230108"
"69042","20230108"
"69043","20230108"
"69044","20230108"
"69045","20230108"
"69046","20230108"
"69047","20230108"
"69048","20230108"
"69049","20230108"
"69050","20230108"
"69051","20230108"
"69052","20230108"
"69053","20230108"
"69054","20230108"
"69055","20230108"
"69056","20230108"
"69057","20230108"
"69058","20230108"
"69059","20230108"
"69060","20230108"
"69061","20230108"
"69062","20230108"
"69063","20230108"
"69064","20230108"
"69065","20230108"
"69066","20230108"
"69067","20230108"
"69068","20230108"
"69069","20230108"
"69070","20230108"
"69071","20230108"
"69072","20230108"
"69073","20230108"
"69074","20230108"
"69075","20230108"
"69076","20230108"
"69077","20230108"
"69078","20230108"
"69079","20230108"
"69080","20230108"
"69081","20230108"
"69082","20230108"
"69083","20230108"
"69084","20230108"
"69085","20230108"
"69086","20230108"
"69087","20230108"
"69088","20230108"
"69089","20230108"
"69090","20230108"
"69091","20230108"
"69092","20230108"
"69093","20230108"
"69094","20230108"
"69095","20230108"
"69096","20230108"
"69097","20230108"
"69098","20230108"
"69099","20230108"
"69100","20230108"
"69101","20230108"
"69102","20230108"
"69103","20230108"
"69104","20230108"
"69105","20230108"
"69106","20230108"
"69107","20230108"
"69108","20230108"
"69109","20230108"
"69110","20230108"
"69111","20230108"
"69112","20230108"
"69113","20230108"
"69114","20230108"
"69115","20230108"
"69116","20230108"
"69117","20230108"
"69118","20230108"
"69119","20230108"
"69120","20230108"
"69121","20230108"
"69122","20230108"
"69123","20230108"
"69124","20230108"
"69125","20230108"
"69126","20230108"
"69127","20230108"
"69128","20230108"
"69129","20230108"
"69130","20230108"
"69131","20230108"
"69132","20230108"
"69133","20230108"
"69134","20230108"
"69135","20230108"
"69136","20230108"
"69137","20230109"
"69138","20230109"
"69139","20230109"
"69140","20230109"
"69141","20230109"
"69142","20230109"
"69143","20230109"
"69144","20230109"
"69145","20230109"
"69146","20230109"
"69147","20230109"
"69148","20230109"
"69149","20230109"
"69150","20230109"
"69151","20230109"
"69152","20230109"
"69153","20230109"
"69154","20230109"
"69155","20230109"
"69156","20230109"
"69157","20230109"
"69158","20230109"
"69159","20230109"
"69160","20230109"
"69161","20230109"
"69162","20230109"
"69163","20230109"
"69164","20230109"
"69165","20230109"
"69166","20230109"
"69167","20230109"
"69168","20230109"
"69169","20230109"
"69170","20230109"
"69171","20230109"
"69172","20230109"
"69173","20230109"
"69174","20230109"
"69175","20230109"
"69176","20230109"
"69177","20230109"
"69178","20230109"
"69179","20230109"
"69180","20230109"
"69181","20230109"
"69182","20230109"
"69183","20230109"
"69184","20230109"
"69185","20230109"
"69186","20230109"
"69187","20230109"
"69188","20230109"
"69189","20230109"
"69190","20230109"
"69191","20230109"
"69192","20230109"
"69193","20230109"
"69194","20230109"
"69195","20230109"
"69196","20230109"
"69197","20230109"
"69198","20230109"
"69199","20230109"
"69200","20230109"
"69201","20230109"
"69202","20230109"
"69203","20230109"
"69204","20230109"
"69205","20230109"
"69206","20230109"
"69207","20230109"
"69208","20230109"
"69209","20230109"
"69210","20230109"
"69211","20230109"
"69212","20230109"
"69213","20230109"
"69214","20230109"
"69215","20230109"
"69216","20230109"
"69217","20230109"
"69218","20230109"
"69219","20230109"
"69220","20230109"
"69221","20230109"
"69222","20230109"
"69223","20230109"
"69224","20230109"
"69225","20230109"
"69226","20230109"
"69227","20230109"
"69228","20230109"
"69229","20230109"
"69230","20230109"
"69231","20230109"
"69232","20230109"
"69233","20230109"
"69234","20230109"
"69235","20230109"
"69236","20230109"
"69237","20230109"
"69238","20230109"
"69239","20230109"
"69240","20230109"
"69241","20230109"
"69242","20230109"
"69243","20230109"
"69244","20230109"
"69245","20230109"
"69246","20230109"
"69247","20230109"
"69248","20230109"
"69249","20230109"
"69250","20230109"
"69251","20230109"
"69252","20230109"
"69253","20230109"
"69254","20230109"
"69255","20230109"
"69256","20230109"
"69257","20230109"
"69258","20230109"
"69259","20230109"
"69260","20230109"
"69261","20230109"
"69262","20230109"
"69263","20230109"
"69264","20230109"
"69265","20230109"
"69266","20230109"
"69267","20230109"
"69268","20230109"
"69269","20230109"
"69270","20230109"
"69271","20230109"
"69272","20230109"
"69273","20230109"
"69274","20230109"
"69275","20230109"
"69276","20230109"
"69277","20230109"
"69278","20230109"
"69279","20230109"
"69280","20230109"
"69281","20230109"
"69282","20230109"
"69283","20230109"
"69284","20230109"
"69285","20230109"
"69286","20230109"
"69287","20230109"
"69288","20230109"
"69289","20230109"
"69290","20230109"
"69291","20230109"
"69292","20230109"
"69293","20230109"
"69294","20230109"
"69295","20230109"
"69296","20230109"
"69297","20230109"
"69298","20230109"
"69299","20230109"
"69300","20230109"
"69301","20230109"
"69302","20230109"
"69303","20230109"
"69304","20230109"
"69305","20230109"
"69306","20230109"
"69307","20230109"
"69308","20230109"
"69309","20230109"
"69310","20230109"
"69311","20230109"
"69312","20230109"
"69313","20230109"
"69314","20230109"
"69315","20230109"
"69316","20230109"
"69317","20230109"
"69318","20230109"
"69319","20230109"
"69320","20230109"
"69321","20230109"
"69322","20230109"
"69323","20230109"
"69324","20230109"
"69325","20230109"
"69326","20230109"
"69327","20230109"
"69328","20230109"
"69329","20230109"
"69330","20230109"
"69331","20230109"
"69332","20230109"
"69333","20230109"
"69334","20230109"
"69335","20230109"
"69336","20230109"
"69337","20230109"
"69338","20230109"
"69339","20230109"
"69340","20230109"
"69341","20230109"
"69342","20230109"
"69343","20230109"
"69344","20230109"
"69345","20230109"
"69346","20230109"
"69347","20230109"
"69348","20230109"
"69349","20230109"
"69350","20230109"
"69351","20230109"
"69352","20230109"
"69353","20230109"
"69354","20230109"
"69355","20230109"
"69356","20230109"
"69357","20230109"
"69358","20230109"
"69359","20230109"
"69360","20230109"
"69361","20230109"
"69362","20230109"
"69363","20230109"
"69364","20230109"
"69365","20230109"
"69366","20230109"
"69367","20230109"
"69368","20230109"
"69369","20230109"
"69370","20230109"
"69371","20230109"
"69372","20230109"
"69373","20230109"
"69374","20230109"
"69375","20230109"
"69376","20230109"
"69377","20230109"
"69378","20230109"
"69379","20230109"
"69380","20230109"
"69381","20230109"
"69382","20230109"
"69383","20230109"
"69384","20230109"
"69385","20230109"
"69386","20230109"
"69387","20230109"
"69388","20230109"
"69389","20230109"
"69390","20230109"
"69391","20230109"
"69392","20230109"
"69393","20230109"
"69394","20230109"
"69395","20230109"
"69396","20230109"
"69397","20230109"
"69398","20230109"
"69399","20230109"
"69400","20230109"
"69401","20230109"
"69402","20230109"
"69403","20230109"
"69404","20230109"
"69405","20230109"
"69406","20230109"
"69407","20230109"
"69408","20230109"
"69409","20230109"
"69410","20230109"
"69411","20230109"
"69412","20230109"
"69413","20230109"
"69414","20230109"
"69415","20230109"
"69416","20230109"
"69417","20230109"
"69418","20230109"
"69419","20230109"
"69420","20230109"
"69421","20230109"
"69422","20230109"
"69423","20230109"
"69424","20230109"
"69425","20230109"
"69426","20230109"
"69427","20230109"
"69428","20230109"
"69429","20230109"
"69430","20230109"
"69431","20230109"
"69432","20230109"
"69433","20230109"
"69434","20230109"
"69435","20230109"
"69436","20230109"
"69437","20230109"
"69438","20230109"
"69439","20230109"
"69440","20230109"
"69441","20230109"
"69442","20230109"
"69443","20230109"
"69444","20230109"
"69445","20230109"
"69446","20230109"
"69447","20230109"
"69448","20230109"
"69449","20230109"
"69450","20230109"
"69451","20230109"
"69452","20230109"
"69453","20230109"
"69454","20230109"
"69455","20230109"
"69456","20230109"
"69457","20230109"
"69458","20230109"
"69459","20230109"
"69460","20230109"
"69461","20230109"
"69462","20230109"
"69463","20230109"
"69464","20230109"
"69465","20230109"
"69466","20230109"
"69467","20230109"
"69468","20230109"
"69469","20230109"
"69470","20230109"
"69471","20230109"
"69472","20230109"
"69473","20230109"
"69474","20230109"
"69475","20230109"
"69476","20230109"
"69477","20230109"
"69478","20230109"
"69479","20230109"
"69480","20230109"
"69481","20230109"
"69482","20230109"
"69483","20230109"
"69484","20230109"
"69485","20230109"
"69486","20230109"
"69487","20230109"
"69488","20230109"
"69489","20230109"
"69490","20230109"
"69491","20230109"
"69492","20230109"
"69493","20230109"
"69494","20230109"
"69495","20230109"
"69496","20230109"
"69497","20230109"
"69498","20230109"
"69499","20230109"
"69500","20230109"
"69501","20230109"
"69502","20230109"
"69503","20230109"
"69504","20230109"
"69505","20230109"
"69506","20230109"
"69507","20230109"
"69508","20230109"
"69509","20230109"
"69510","20230109"
"69511","20230109"
"69512","20230109"
"69513","20230109"
"69514","20230109"
"69515","20230109"
"69516","20230109"
"69517","20230109"
"69518","20230109"
"69519","20230109"
"69520","20230109"
"69521","20230109"
"69522","20230109"
"69523","20230109"
"69524","20230109"
"69525","20230109"
"69526","20230109"
"69527","20230109"
"69528","20230110"
"69529","20230110"
"69530","20230110"
"69531","20230110"
"69532","20230110"
"69533","20230110"
"69534","20230110"
"69535","20230110"
"69536","20230110"
"69537","20230110"
"69538","20230110"
"69539","20230110"
"69540","20230110"
"69541","20230110"
"69542","20230110"
"69543","20230110"
"69544","20230110"
"69545","20230110"
"69546","20230110"
"69547","20230110"
"69548","20230110"
"69549","20230110"
"69550","20230110"
"69551","20230110"
"69552","20230110"
"69553","20230110"
"69554","20230110"
"69555","20230110"
"69556","20230110"
"69557","20230110"
"69558","20230110"
"69559","20230110"
"69560","20230110"
"69561","20230110"
"69562","20230110"
"69563","20230110"
"69564","20230110"
"69565","20230110"
"69566","20230110"
"69567","20230110"
"69568","20230110"
"69569","20230110"
"69570","20230110"
"69571","20230110"
"69572","20230110"
"69573","20230110"
"69574","20230110"
"69575","20230110"
"69576","20230110"
"69577","20230110"
"69578","20230110"
"69579","20230110"
"69580","20230110"
"69581","20230110"
"69582","20230110"
"69583","20230110"
"69584","20230110"
"69585","20230110"
"69586","20230110"
"69587","20230110"
"69588","20230110"
"69589","20230110"
"69590","20230110"
"69591","20230110"
"69592","20230110"
"69593","20230110"
"69594","20230110"
"69595","20230110"
"69596","20230110"
"69597","20230110"
"69598","20230110"
"69599","20230110"
"69600","20230110"
"69601","20230110"
"69602","20230110"
"69603","20230110"
"69604","20230110"
"69605","20230110"
"69606","20230110"
"69607","20230110"
"69608","20230110"
"69609","20230110"
"69610","20230110"
"69611","20230110"
"69612","20230110"
"69613","20230110"
"69614","20230110"
"69615","20230110"
"69616","20230110"
"69617","20230110"
"69618","20230110"
"69619","20230110"
"69620","20230110"
"69621","20230110"
"69622","20230110"
"69623","20230110"
"69624","20230110"
"69625","20230110"
"69626","20230110"
"69627","20230110"
"69628","20230110"
"69629","20230110"
"69630","20230110"
"69631","20230110"
"69632","20230110"
"69633","20230110"
"69634","20230110"
"69635","20230110"
"69636","20230110"
"69637","20230110"
"69638","20230110"
"69639","20230110"
"69640","20230110"
"69641","20230110"
"69642","20230110"
"69643","20230110"
"69644","20230110"
"69645","20230110"
"69646","20230110"
"69647","20230110"
"69648","20230110"
"69649","20230110"
"69650","20230110"
"69651","20230110"
"69652","20230110"
"69653","20230110"
"69654","20230110"
"69655","20230110"
"69656","20230110"
"69657","20230110"
"69658","20230110"
"69659","20230110"
"69660","20230110"
"69661","20230110"
"69662","20230110"
"69663","20230110"
"69664","20230110"
"69665","20230110"
"69666","20230110"
"69667","20230110"
"69668","20230110"
"69669","20230110"
"69670","20230110"
"69671","20230110"
"69672","20230110"
"69673","20230110"
"69674","20230110"
"69675","20230110"
"69676","20230110"
"69677","20230110"
"69678","20230110"
"69679","20230110"
"69680","20230110"
"69681","20230110"
"69682","20230110"
"69683","20230110"
"69684","20230110"
"69685","20230110"
"69686","20230110"
"69687","20230110"
"69688","20230110"
"69689","20230110"
"69690","20230110"
"69691","20230110"
"69692","20230110"
"69693","20230110"
"69694","20230110"
"69695","20230110"
"69696","20230110"
"69697","20230110"
"69698","20230110"
"69699","20230110"
"69700","20230110"
"69701","20230110"
"69702","20230110"
"69703","20230110"
"69704","20230110"
"69705","20230110"
"69706","20230110"
"69707","20230110"
"69708","20230110"
"69709","20230110"
"69710","20230110"
"69711","20230110"
"69712","20230110"
"69713","20230110"
"69714","20230110"
"69715","20230110"
"69716","20230110"
"69717","20230110"
"69718","20230110"
"69719","20230110"
"69720","20230110"
"69721","20230110"
"69722","20230110"
"69723","20230110"
"69724","20230110"
"69725","20230110"
"69726","20230110"
"69727","20230110"
"69728","20230110"
"69729","20230110"
"69730","20230110"
"69731","20230110"
"69732","20230110"
"69733","20230110"
"69734","20230110"
"69735","20230110"
"69736","20230110"
"69737","20230110"
"69738","20230110"
"69739","20230110"
"69740","20230110"
"69741","20230110"
"69742","20230110"
"69743","20230110"
"69744","20230110"
"69745","20230110"
"69746","20230110"
"69747","20230110"
"69748","20230110"
"69749","20230110"
"69750","20230110"
"69751","20230110"
"69752","20230110"
"69753","20230110"
"69754","20230110"
"69755","20230110"
"69756","20230110"
"69757","20230110"
"69758","20230110"
"69759","20230110"
"69760","20230110"
"69761","20230110"
"69762","20230110"
"69763","20230110"
"69764","20230110"
"69765","20230110"
"69766","20230110"
"69767","20230110"
"69768","20230110"
"69769","20230110"
"69770","20230110"
"69771","20230110"
"69772","20230110"
"69773","20230110"
"69774","20230110"
"69775","20230110"
"69776","20230110"
"69777","20230110"
"69778","20230110"
"69779","20230110"
"69780","20230110"
"69781","20230110"
"69782","20230110"
"69783","20230110"
"69784","20230110"
"69785","20230110"
"69786","20230110"
"69787","20230110"
"69788","20230110"
"69789","20230110"
"69790","20230110"
"69791","20230110"
"69792","20230110"
"69793","20230110"
"69794","20230110"
"69795","20230110"
"69796","20230110"
"69797","20230110"
"69798","20230110"
"69799","20230110"
"69800","20230110"
"69801","20230110"
"69802","20230110"
"69803","20230110"
"69804","20230110"
"69805","20230110"
"69806","20230110"
"69807","20230110"
"69808","20230110"
"69809","20230110"
"69810","20230110"
"69811","20230110"
"69812","20230110"
"69813","20230110"
"69814","20230110"
"69815","20230110"
"69816","20230110"
"69817","20230110"
"69818","20230110"
"69819","20230110"
"69820","20230110"
"69821","20230110"
"69822","20230110"
"69823","20230110"
"69824","20230110"
"69825","20230110"
"69826","20230110"
"69827","20230110"
"69828","20230110"
"69829","20230110"
"69830","20230110"
"69831","20230110"
"69832","20230110"
"69833","20230110"
"69834","20230110"
"69835","20230110"
"69836","20230110"
"69837","20230110"
"69838","20230110"
"69839","20230110"
"69840","20230110"
"69841","20230110"
"69842","20230110"
"69843","20230110"
"69844","20230110"
"69845","20230110"
"69846","20230110"
"69847","20230110"
"69848","20230110"
"69849","20230110"
"69850","20230110"
"69851","20230110"
"69852","20230110"
"69853","20230110"
"69854","20230110"
"69855","20230110"
"69856","20230110"
"69857","20230110"
"69858","20230110"
"69859","20230110"
"69860","20230110"
"69861","20230110"
"69862","20230110"
"69863","20230110"
"69864","20230110"
"69865","20230110"
"69866","20230110"
"69867","20230110"
"69868","20230110"
"69869","20230110"
"69870","20230110"
"69871","20230110"
"69872","20230110"
"69873","20230110"
"69874","20230110"
"69875","20230110"
"69876","20230110"
"69877","20230110"
"69878","20230110"
"69879","20230110"
"69880","20230110"
"69881","20230110"
"69882","20230110"
"69883","20230110"
"69884","20230110"
"69885","20230110"
"69886","20230110"
"69887","20230110"
"69888","20230110"
"69889","20230110"
"69890","20230111"
"69891","20230111"
"69892","20230111"
"69893","20230111"
"69894","20230111"
"69895","20230111"
"69896","20230111"
"69897","20230111"
"69898","20230111"
"69899","20230111"
"69900","20230111"
"69901","20230111"
"69902","20230111"
"69903","20230111"
"69904","20230111"
"69905","20230111"
"69906","20230111"
"69907","20230111"
"69908","20230111"
"69909","20230111"
"69910","20230111"
"69911","20230111"
"69912","20230111"
"69913","20230111"
"69914","20230111"
"69915","20230111"
"69916","20230111"
"69917","20230111"
"69918","20230111"
"69919","20230111"
"69920","20230111"
"69921","20230111"
"69922","20230111"
"69923","20230111"
"69924","20230111"
"69925","20230111"
"69926","20230111"
"69927","20230111"
"69928","20230111"
"69929","20230111"
"69930","20230111"
"69931","20230111"
"69932","20230111"
"69933","20230111"
"69934","20230111"
"69935","20230111"
"69936","20230111"
"69937","20230111"
"69938","20230111"
"69939","20230111"
"69940","20230111"
"69941","20230111"
"69942","20230111"
"69943","20230111"
"69944","20230111"
"69945","20230111"
"69946","20230111"
"69947","20230111"
"69948","20230111"
"69949","20230111"
"69950","20230111"
"69951","20230111"
"69952","20230111"
"69953","20230111"
"69954","20230111"
"69955","20230111"
"69956","20230111"
"69957","20230111"
"69958","20230111"
"69959","20230111"
"69960","20230111"
"69961","20230111"
"69962","20230111"
"69963","20230111"
"69964","20230111"
"69965","20230111"
"69966","20230111"
"69967","20230111"
"69968","20230111"
"69969","20230111"
"69970","20230111"
"69971","20230111"
"69972","20230111"
"69973","20230111"
"69974","20230111"
"69975","20230111"
"69976","20230111"
"69977","20230111"
"69978","20230111"
"69979","20230111"
"69980","20230111"
"69981","20230111"
"69982","20230111"
"69983","20230111"
"69984","20230111"
"69985","20230111"
"69986","20230111"
"69987","20230111"
"69988","20230111"
"69989","20230111"
"69990","20230111"
"69991","20230111"
"69992","20230111"
"69993","20230111"
"69994","20230111"
"69995","20230111"
"69996","20230111"
"69997","20230111"
"69998","20230111"
"69999","20230111"
"70000","20230111"
"70001","20230111"
"70002","20230111"
"70003","20230111"
"70004","20230111"
"70005","20230111"
"70006","20230111"
"70007","20230111"
"70008","20230111"
"70009","20230111"
"70010","20230111"
"70011","20230111"
"70012","20230111"
"70013","20230111"
"70014","20230111"
"70015","20230111"
"70016","20230111"
"70017","20230111"
"70018","20230111"
"70019","20230111"
"70020","20230111"
"70021","20230111"
"70022","20230111"
"70023","20230111"
"70024","20230111"
"70025","20230111"
"70026","20230111"
"70027","20230111"
"70028","20230111"
"70029","20230111"
"70030","20230111"
"70031","20230111"
"70032","20230111"
"70033","20230111"
"70034","20230111"
"70035","20230111"
"70036","20230111"
"70037","20230111"
"70038","20230111"
"70039","20230111"
"70040","20230111"
"70041","20230111"
"70042","20230111"
"70043","20230111"
"70044","20230111"
"70045","20230111"
"70046","20230111"
"70047","20230111"
"70048","20230111"
"70049","20230111"
"70050","20230111"
"70051","20230111"
"70052","20230111"
"70053","20230111"
"70054","20230111"
"70055","20230111"
"70056","20230111"
"70057","20230111"
"70058","20230111"
"70059","20230111"
"70060","20230111"
"70061","20230111"
"70062","20230111"
"70063","20230111"
"70064","20230111"
"70065","20230111"
"70066","20230111"
"70067","20230111"
"70068","20230111"
"70069","20230111"
"70070","20230111"
"70071","20230111"
"70072","20230111"
"70073","20230111"
"70074","20230111"
"70075","20230111"
"70076","20230111"
"70077","20230111"
"70078","20230111"
"70079","20230111"
"70080","20230111"
"70081","20230111"
"70082","20230111"
"70083","20230111"
"70084","20230111"
"70085","20230111"
"70086","20230111"
"70087","20230111"
"70088","20230111"
"70089","20230111"
"70090","20230111"
"70091","20230111"
"70092","20230111"
"70093","20230111"
"70094","20230111"
"70095","20230111"
"70096","20230111"
"70097","20230111"
"70098","20230111"
"70099","20230111"
"70100","20230111"
"70101","20230111"
"70102","20230111"
"70103","20230111"
"70104","20230111"
"70105","20230111"
"70106","20230111"
"70107","20230111"
"70108","20230111"
"70109","20230111"
"70110","20230111"
"70111","20230111"
"70112","20230111"
"70113","20230111"
"70114","20230111"
"70115","20230111"
"70116","20230111"
"70117","20230111"
"70118","20230111"
"70119","20230111"
"70120","20230111"
"70121","20230111"
"70122","20230111"
"70123","20230111"
"70124","20230111"
"70125","20230111"
"70126","20230111"
"70127","20230111"
"70128","20230111"
"70129","20230111"
"70130","20230111"
"70131","20230111"
"70132","20230111"
"70133","20230111"
"70134","20230111"
"70135","20230111"
"70136","20230111"
"70137","20230111"
"70138","20230111"
"70139","20230111"
"70140","20230111"
"70141","20230111"
"70142","20230111"
"70143","20230111"
"70144","20230111"
"70145","20230111"
"70146","20230111"
"70147","20230111"
"70148","20230111"
"70149","20230111"
"70150","20230111"
"70151","20230111"
"70152","20230111"
"70153","20230111"
"70154","20230111"
"70155","20230111"
"70156","20230111"
"70157","20230111"
"70158","20230111"
"70159","20230111"
"70160","20230111"
"70161","20230111"
"70162","20230111"
"70163","20230111"
"70164","20230111"
"70165","20230111"
"70166","20230111"
"70167","20230111"
"70168","20230111"
"70169","20230111"
"70170","20230111"
"70171","20230111"
"70172","20230111"
"70173","20230111"
"70174","20230111"
"70175","20230111"
"70176","20230111"
"70177","20230111"
"70178","20230111"
"70179","20230111"
"70180","20230111"
"70181","20230111"
"70182","20230111"
"70183","20230111"
"70184","20230111"
"70185","20230111"
"70186","20230111"
"70187","20230111"
"70188","20230111"
"70189","20230111"
"70190","20230111"
"70191","20230111"
"70192","20230111"
"70193","20230111"
"70194","20230111"
"70195","20230111"
"70196","20230111"
"70197","20230111"
"70198","20230111"
"70199","20230111"
"70200","20230111"
"70201","20230111"
"70202","20230111"
"70203","20230111"
"70204","20230111"
"70205","20230111"
"70206","20230111"
"70207","20230111"
"70208","20230111"
"70209","20230111"
"70210","20230111"
"70211","20230111"
"70212","20230111"
"70213","20230111"
"70214","20230111"
"70215","20230111"
"70216","20230111"
"70217","20230111"
"70218","20230111"
"70219","20230111"
"70220","20230111"
"70221","20230111"
"70222","20230111"
"70223","20230111"
"70224","20230111"
"70225","20230111"
"70226","20230111"
"70227","20230111"
"70228","20230111"
"70229","20230111"
"70230","20230111"
"70231","20230111"
"70232","20230111"
"70233","20230111"
"70234","20230111"
"70235","20230111"
"70236","20230111"
"70237","20230111"
"70238","20230111"
"70239","20230111"
"70240","20230111"
"70241","20230111"
"70242","20230111"
"70243","20230111"
"70244","20230111"
"70245","20230111"
"70246","20230111"
"70247","20230111"
"70248","20230111"
"70249","20230111"
"70250","20230111"
"70251","20230111"
"70252","20230111"
"70253","20230111"
"70254","20230111"
"70255","20230111"
"70256","20230111"
"70257","20230111"
"70258","20230111"
"70259","20230111"
"70260","20230111"
"70261","20230111"
"70262","20230111"
"70263","20230111"
"70264","20230111"
"70265","20230111"
"70266","20230111"
"70267","20230111"
"70268","20230111"
"70269","20230111"
"70270","20230111"
"70271","20230112"
"70272","20230112"
"70273","20230112"
"70274","20230112"
"70275","20230112"
"70276","20230112"
"70277","20230112"
"70278","20230112"
"70279","20230112"
"70280","20230112"
"70281","20230112"
"70282","20230112"
"70283","20230112"
"70284","20230112"
"70285","20230112"
"70286","20230112"
"70287","20230112"
"70288","20230112"
"70289","20230112"
"70290","20230112"
"70291","20230112"
"70292","20230112"
"70293","20230112"
"70294","20230112"
"70295","20230112"
"70296","20230112"
"70297","20230112"
"70298","20230112"
"70299","20230112"
"70300","20230112"
"70301","20230112"
"70302","20230112"
"70303","20230112"
