"idx","sex","status","grade"
"19925","남","유료회원","초3학년"
"51735","여","유료회원","초4학년"
"19745","남","유료회원","초5학년"
"8999","여","유료회원","초5학년"
"27272","여","유료회원","초4학년"
"61168","여","유료회원","초1학년"
"78949","여","유료회원","초1학년"
"9579","여","유료회원","초2학년"
"63721","남","유료회원","초3학년"
"24477","남","유료회원","초5학년"
"72884","여","유료회원","초3학년"
"2084","여","유료회원","초4학년"
"21491","여","유료회원","초3학년"
"23401","여","유료회원","초5학년"
"9628","남","유료회원","초4학년"
"40609","여","유료회원","초4학년"
"59119","남","유료회원","초3학년"
"5218","남","유료회원","초3학년"
"32347","여","유료회원","초5학년"
"11854","남","유료회원","초4학년"
"16914","여","유료회원","초2학년"
"76564","여","유료회원","초1학년"
"16048","남","유료회원","초6학년"
"40320","여","유료회원","초1학년"
"5802","남","유료회원","초6학년"
"39319","여","유료회원","초5학년"
"28182","남","유료회원","초5학년"
"3070","여","유료회원","초4학년"
"71681","남","유료회원","초3학년"
"34406","여","유료회원","초6학년"
"32621","남","유료회원","0학년"
"69423","남","유료회원","초3학년"
"36720","남","유료회원","초4학년"
"2042","여","유료회원","초6학년"
"11798","남","유료회원","초3학년"
"14065","남","유료회원","초4학년"
"16756","여","유료회원","초1학년"
"69528","남","유료회원","초3학년"
"55473","남","유료회원","초2학년"
"71431","남","유료회원","초5학년"
"37148","남","유료회원","초5학년"
"13030","여","유료회원","초2학년"
"56455","여","유료회원","초3학년"
"3962","남","유료회원","초5학년"
"86006","남","유료회원","0학년"
"71445","정보없음","유료회원","0학년"
"25677","여","유료회원","초3학년"
"61242","정보없음","유료회원","초5학년"
"47702","남","유료회원","초2학년"
"59867","남","유료회원","초2학년"
"42543","여","유료회원","초4학년"
"39180","여","유료회원","초4학년"
"27265","남","유료회원","초2학년"
"81033","여","유료회원","초4학년"
"31023","여","유료회원","초5학년"
"33977","여","유료회원","초4학년"
"77795","남","유료회원","초4학년"
"67289","여","유료회원","초3학년"
"50329","남","유료회원","초6학년"
"60088","여","유료회원","초1학년"
"22577","남","유료회원","초5학년"
"8520","남","유료회원","초2학년"
"31711","남","유료회원","초5학년"
"33890","여","유료회원","초6학년"
"79768","여","유료회원","초3학년"
"59476","여","유료회원","초4학년"
"35968","여","유료회원","초1학년"
"50778","여","유료회원","초4학년"
"42562","남","유료회원","초4학년"
"1699","남","유료회원","초5학년"
"24884","정보없음","유료회원","초3학년"
"27735","정보없음","유료회원","초4학년"
"20260","남","유료회원","0학년"
"51505","남","유료회원","0학년"
"45007","여","유료회원","초6학년"
"61004","남","유료회원","초3학년"
"30786","남","유료회원","초3학년"
"34890","남","유료회원","초1학년"
"30095","여","유료회원","초6학년"
"20814","여","유료회원","초3학년"
"19126","남","유료회원","초6학년"
"7924","여","유료회원","초3학년"
"9560","남","유료회원","초4학년"
"6713","여","유료회원","초2학년"
"19060","여","유료회원","초1학년"
"19653","남","유료회원","초3학년"
"9131","남","유료회원","초4학년"
"45503","여","유료회원","초3학년"
"31657","남","유료회원","초5학년"
"48468","남","유료회원","초4학년"
"40107","남","유료회원","초1학년"
"37464","여","유료회원","초2학년"
"17752","여","유료회원","초4학년"
"40926","남","유료회원","초2학년"
"10990","여","유료회원","0학년"
"37733","여","유료회원","초5학년"
"25159","남","유료회원","초3학년"
"13968","여","유료회원","초3학년"
"14326","남","유료회원","초4학년"
"26669","여","유료회원","초4학년"
"52651","여","유료회원","초6학년"
"45719","남","유료회원","초2학년"
"6620","여","유료회원","초5학년"
"20194","여","유료회원","초4학년"
"63081","남","유료회원","초4학년"
"58820","여","유료회원","초2학년"
"37828","여","유료회원","초2학년"
"1343","여","유료회원","초6학년"
"12132","여","유료회원","초3학년"
"8297","여","유료회원","초5학년"
"37926","남","유료회원","초5학년"
"6558","남","유료회원","초4학년"
"19528","남","유료회원","초6학년"
"72825","남","유료회원","초6학년"
"84779","남","유료회원","초3학년"
"29020","여","유료회원","초3학년"
"64689","여","유료회원","초3학년"
"80498","여","유료회원","초4학년"
"65596","여","유료회원","초3학년"
"29675","남","유료회원","초3학년"
"24334","여","유료회원","초6학년"
"9468","남","유료회원","초2학년"
"19504","남","유료회원","초3학년"
"59588","남","유료회원","초3학년"
"51563","여","유료회원","초6학년"
"36628","남","유료회원","초4학년"
"83297","여","유료회원","초3학년"
"687","여","유료회원","초1학년"
"31615","남","유료회원","초3학년"
"23676","남","유료회원","초1학년"
"95621","여","유료회원","초4학년"
"27821","남","유료회원","초4학년"
"41848","남","유료회원","초4학년"
"13698","남","유료회원","초5학년"
"53820","남","유료회원","초4학년"
"37929","남","유료회원","초4학년"
"63318","남","유료회원","초2학년"
"17384","여","유료회원","초1학년"
"17685","남","유료회원","초5학년"
"99621","여","유료회원","초2학년"
"49586","여","유료회원","초3학년"
"69649","여","유료회원","초5학년"
"45222","남","유료회원","초3학년"
"19707","여","유료회원","초4학년"
"31713","여","유료회원","초4학년"
"21633","남","유료회원","초3학년"
"28503","여","유료회원","초2학년"
"7472","여","유료회원","초3학년"
"19533","남","유료회원","초1학년"
"6785","여","유료회원","초3학년"
"2586","정보없음","유료회원","초5학년"
"75742","여","유료회원","초2학년"
"55976","남","유료회원","초5학년"
"13829","여","유료회원","초3학년"
"6796","여","유료회원","초3학년"
"44032","여","유료회원","초2학년"
"27113","여","유료회원","초5학년"
"16003","정보없음","유료회원","초1학년"
"32114","남","유료회원","초3학년"
"38365","여","유료회원","초6학년"
"44737","남","유료회원","초1학년"
"89711","남","유료회원","초2학년"
"46233","여","유료회원","초2학년"
"98789","여","유료회원","초3학년"
"81551","남","유료회원","초3학년"
"39384","남","유료회원","초2학년"
"25509","여","유료회원","초6학년"
"33173","여","유료회원","초2학년"
"3998","여","유료회원","초5학년"
"56342","남","유료회원","초2학년"
"43392","여","유료회원","초5학년"
"35513","남","유료회원","초5학년"
"83150","여","유료회원","초4학년"
"23857","여","유료회원","초3학년"
"50207","남","유료회원","초3학년"
"54406","남","유료회원","초5학년"
"41003","여","유료회원","초2학년"
"96207","정보없음","유료회원","초3학년"
"22227","남","유료회원","초6학년"
"8244","여","유료회원","초4학년"
"30486","남","유료회원","초4학년"
"55522","남","유료회원","초2학년"
"52436","여","유료회원","초4학년"
"85787","남","유료회원","초3학년"
"85787","남","신규","초3학년"
"48690","남","유료회원","초2학년"
"62399","여","유료회원","초2학년"
"25899","남","유료회원","초4학년"
"29366","남","유료회원","초2학년"
"22631","남","유료회원","초6학년"
"4109","여","재구매","초3학년"
"39453","여","유료회원","초4학년"
"44431","남","유료회원","초4학년"
"19259","여","유료회원","초5학년"
"74860","여","유료회원","초3학년"
"21569","남","유료회원","초5학년"
"2448","여","유료회원","초5학년"
"2114","여","유료회원","초4학년"
"24774","여","유료회원","초6학년"
"49242","여","유료회원","초1학년"
"40636","여","유료회원","초1학년"
"95586","남","유료회원","초4학년"
"13181","여","유료회원","초3학년"
"70156","여","유료회원","초5학년"
"16583","여","유료회원","초5학년"
"58184","여","이관유료","0학년"
"101640","남","유료회원","초3학년"
"75957","남","유료회원","초3학년"
"101714","여","유료회원","초3학년"
"32560","여","유료회원","초3학년"
"46016","여","유료회원","초2학년"
"3716","남","유료회원","초5학년"
"34072","여","유료회원","초3학년"
"25193","여","유료회원","초3학년"
"35358","남","유료회원","초5학년"
"17739","남","유료회원","초3학년"
"74593","남","유료회원","초4학년"
"996","남","유료회원","초3학년"
"8145","여","유료회원","초3학년"
"39949","남","유료회원","0학년"
"7960","여","유료회원","초4학년"
"41052","여","유료회원","초1학년"
"32785","여","유료회원","초5학년"
"82942","여","유료회원","초1학년"
"73075","남","유료회원","초1학년"
"65609","여","유료회원","초3학년"
"746","남","유료회원","초5학년"
"30671","여","유료회원","초6학년"
"16412","여","유료회원","초5학년"
"3494","남","유료회원","초3학년"
"80140","정보없음","유료회원","초5학년"
"31159","여","유료회원","초2학년"
"58464","여","유료회원","초3학년"
"36861","여","유료회원","초6학년"
"78363","여","유료회원","초3학년"
"24501","남","유료회원","초5학년"
"2895","여","유료회원","0학년"
"72640","여","유료회원","초5학년"
"27784","여","유료회원","초2학년"
"34365","남","유료회원","초5학년"
"47840","여","유료회원","초5학년"
"22664","여","유료회원","초4학년"
"34964","남","유료회원","초4학년"
"62720","남","유료회원","초3학년"
"12763","여","유료회원","초5학년"
"40635","남","유료회원","초3학년"
"561","여","유료회원","초4학년"
"12468","여","유료회원","초4학년"
"21015","남","유료회원","초2학년"
"2151","여","유료회원","초6학년"
"80174","남","유료회원","초3학년"
"48213","남","유료회원","초2학년"
"207","여","유료회원","초4학년"
"12591","여","유료회원","초2학년"
"21250","여","유료회원","초2학년"
"89584","남","유료회원","초2학년"
"47986","여","유료회원","초2학년"
"60475","여","유료회원","초2학년"
"99328","여","신규","초3학년"
"8525","여","유료회원","초3학년"
"30677","남","유료회원","초2학년"
"3269","남","유료회원","초2학년"
"16017","남","유료회원","초5학년"
"14387","남","유료회원","초2학년"
"35568","여","유료회원","초4학년"
"17139","남","유료회원","초2학년"
"38149","남","유료회원","초2학년"
"94117","남","유료회원","초4학년"
"50136","남","유료회원","초5학년"
"96694","여","유료회원","초5학년"
"13595","남","유료회원","초5학년"
"23748","여","유료회원","초4학년"
"34545","남","유료회원","초5학년"
"10179","여","유료회원","초4학년"
"72481","정보없음","유료회원","초3학년"
"473","여","유료회원","초3학년"
"48031","남","유료회원","초6학년"
"36214","남","유료회원","초5학년"
"2607","남","유료회원","초5학년"
"20186","여","유료회원","초5학년"
"1223","남","유료회원","초4학년"
"36340","여","유료회원","초3학년"
"20300","여","유료회원","초1학년"
"11456","여","유료회원","초3학년"
"4686","남","유료회원","초5학년"
"92513","여","유료회원","초5학년"
"34442","남","유료회원","초3학년"
"58450","남","유료회원","초3학년"
"34394","여","유료회원","초3학년"
"6239","여","유료회원","초5학년"
"14116","남","유료회원","초4학년"
"96741","남","유료회원","초2학년"
"4540","여","유료회원","초4학년"
"82225","여","유료회원","0학년"
"54390","남","유료회원","초4학년"
"12650","여","유료회원","초3학년"
"19404","남","유료회원","초5학년"
"73176","여","유료회원","초4학년"
"95008","남","유료회원","초5학년"
"39914","남","유료회원","초4학년"
"5305","남","유료회원","초6학년"
"8320","여","유료회원","초3학년"
"78279","남","유료회원","초2학년"
"29259","남","유료회원","초4학년"
"58807","남","유료회원","초3학년"
"85749","남","유료회원","초3학년"
"2281","남","유료회원","초2학년"
"98140","남","유료회원","초3학년"
"3402","남","유료회원","초4학년"
"22477","여","유료회원","초6학년"
"47816","여","유료회원","초4학년"
"66417","여","유료회원","초3학년"
"55139","여","유료회원","초3학년"
"62802","남","유료회원","초2학년"
"49351","남","유료회원","초2학년"
"3563","여","유료회원","초6학년"
"19610","남","유료회원","초5학년"
"23590","남","유료회원","초4학년"
"16177","여","유료회원","초5학년"
"49814","여","유료회원","초5학년"
"24980","여","유료회원","초1학년"
"43606","남","유료회원","초4학년"
"4191","여","유료회원","초5학년"
"80284","남","유료회원","초5학년"
"10941","여","유료회원","초4학년"
"36470","남","유료회원","초4학년"
"59721","남","유료회원","초4학년"
"47210","여","유료회원","초4학년"
"28493","여","유료회원","초3학년"
"55667","남","유료회원","초5학년"
"34499","여","유료회원","초3학년"
"31899","여","유료회원","초2학년"
"14815","여","유료회원","초5학년"
"6033","여","유료회원","초3학년"
"47470","남","유료회원","초1학년"
"61735","남","유료회원","초4학년"
"98862","여","유료회원","초4학년"
"24153","여","유료회원","초3학년"
"42381","남","유료회원","초3학년"
"18390","여","유료회원","초2학년"
"43252","여","유료회원","초2학년"
"14750","여","유료회원","초4학년"
"19084","남","유료회원","초5학년"
"89623","여","유료회원","초2학년"
"32466","남","재구매","초2학년"
"4164","여","유료회원","초4학년"
"29565","남","유료회원","초2학년"
"18508","남","유료회원","초1학년"
"64804","남","유료회원","0학년"
"68207","남","유료회원","초3학년"
"56798","여","유료회원","초1학년"
"70175","남","유료회원","초4학년"
"43255","남","유료회원","초4학년"
"62210","남","유료회원","초2학년"
"32447","남","유료회원","초5학년"
"10065","남","유료회원","초3학년"
"2384","남","유료회원","초2학년"
"91023","남","유료회원","초5학년"
"23374","여","유료회원","초6학년"
"59798","여","유료회원","0학년"
"52063","남","유료회원","초2학년"
"65620","남","유료회원","초1학년"
"53410","남","유료회원","초3학년"
"3724","여","유료회원","초4학년"
"59015","여","유료회원","초5학년"
"59141","남","유료회원","초5학년"
"39871","여","유료회원","초4학년"
"14251","남","유료회원","초2학년"
"24607","남","유료회원","초3학년"
"41270","정보없음","유료회원","0학년"
"21326","남","유료회원","초3학년"
"24269","남","유료회원","초3학년"
"8474","여","유료회원","초3학년"
"34216","남","유료회원","초2학년"
"25025","여","유료회원","초2학년"
"30585","여","유료회원","초6학년"
"44924","남","유료회원","초4학년"
"44416","남","유료회원","초2학년"
"46145","남","유료회원","초3학년"
"44056","여","유료회원","초1학년"
"21230","남","유료회원","초1학년"
"21752","여","유료회원","초3학년"
"97758","남","유료회원","초1학년"
"36597","남","유료회원","초1학년"
"36646","남","유료회원","초3학년"
"13586","여","유료회원","초6학년"
"8237","남","유료회원","초5학년"
"88254","남","유료회원","초4학년"
"62881","남","유료회원","초4학년"
"19086","여","유료회원","초4학년"
"54402","남","유료회원","초2학년"
"27145","남","유료회원","초4학년"
"12311","여","유료회원","초3학년"
"76718","남","유료회원","초3학년"
"15666","남","유료회원","초5학년"
"34033","남","유료회원","초6학년"
"15655","남","유료회원","초4학년"
"95823","여","유료회원","초4학년"
"32861","여","유료회원","초4학년"
"32839","여","유료회원","초6학년"
"88469","남","유료회원","0학년"
"49767","남","유료회원","초3학년"
"12566","여","유료회원","초5학년"
"21808","남","유료회원","초1학년"
"64886","남","유료회원","초2학년"
"49976","남","유료회원","초4학년"
"90329","남","유료회원","초6학년"
"18826","남","유료회원","0학년"
"19062","여","유료회원","초2학년"
"35875","여","유료회원","초4학년"
"9072","여","유료회원","초3학년"
"39319","여","유료회원","초4학년"
"3381","여","유료회원","초6학년"
"9166","남","유료회원","초5학년"
"5610","남","유료회원","초4학년"
"46172","남","유료회원","초1학년"
"24545","남","유료회원","초5학년"
"35323","여","유료회원","초1학년"
"35906","남","유료회원","초5학년"
"23793","남","유료회원","초3학년"
"21151","여","유료회원","초3학년"
"44426","여","유료회원","초1학년"
"24977","남","유료회원","초2학년"
"72986","남","유료회원","초1학년"
"12538","남","유료회원","초6학년"
"22888","여","유료회원","0학년"
"87614","여","유료회원","초2학년"
"71860","남","유료회원","초5학년"
"1806","남","유료회원","초4학년"
"34665","남","유료회원","초4학년"
"19640","남","유료회원","초3학년"
"88035","남","유료회원","초4학년"
"16324","여","유료회원","초5학년"
"6994","여","유료회원","초5학년"
"40471","정보없음","유료회원","초5학년"
"81739","남","유료회원","초3학년"
"52312","남","유료회원","초2학년"
"11079","남","유료회원","초5학년"
"4830","남","유료회원","초2학년"
"20177","여","유료회원","초2학년"
"49407","남","유료회원","초4학년"
"12244","여","유료회원","초3학년"
"27581","여","유료회원","초3학년"
"62394","여","유료회원","초4학년"
"86604","남","유료회원","초5학년"
"50337","남","유료회원","초3학년"
"9996","여","유료회원","초6학년"
"19752","남","유료회원","초5학년"
"51610","여","유료회원","초4학년"
"97296","여","유료회원","초3학년"
"1743","남","유료회원","초4학년"
"18692","여","유료회원","초2학년"
"63821","남","유료회원","초6학년"
"64339","남","유료회원","초1학년"
"9440","남","유료회원","초2학년"
"40326","남","유료회원","초6학년"
"38110","남","유료회원","초6학년"
"68471","남","유료회원","초5학년"
"45724","남","유료회원","초1학년"
"60319","여","유료회원","초5학년"
"5092","여","유료회원","0학년"
"25062","남","유료회원","초3학년"
"26213","여","유료회원","초5학년"
"20324","여","유료회원","초3학년"
"45796","남","유료회원","초6학년"
"15550","남","유료회원","초2학년"
"2477","여","유료회원","초4학년"
"78377","남","유료회원","초2학년"
"14566","여","유료회원","초5학년"
"76885","남","유료회원","초4학년"
"21055","여","유료회원","초4학년"
"15870","여","유료회원","초4학년"
"24100","여","유료회원","초2학년"
"21586","남","유료회원","초3학년"
"6754","남","유료회원","초3학년"
"46191","남","유료회원","초3학년"
"17937","여","유료회원","초6학년"
"2409","여","유료회원","초3학년"
"12705","정보없음","유료회원","초4학년"
"34973","여","유료회원","초1학년"
"15705","남","유료회원","초6학년"
"38753","남","유료회원","초2학년"
"40299","여","유료회원","초4학년"
"1344","남","유료회원","초5학년"
"18795","남","유료회원","초5학년"
"79405","여","유료회원","초5학년"
"38999","남","유료회원","초5학년"
"25999","여","유료회원","초3학년"
"45828","남","유료회원","초5학년"
"82999","남","유료회원","초6학년"
"25959","남","유료회원","초2학년"
"9985","남","유료회원","초6학년"
"8968","여","유료회원","초1학년"
"19582","여","유료회원","초1학년"
"35063","여","유료회원","초4학년"
"1680","여","유료회원","초3학년"
"21473","남","유료회원","초5학년"
"36280","남","유료회원","초2학년"
"29124","여","유료회원","초1학년"
"25433","남","유료회원","초4학년"
"2245","여","유료회원","초6학년"
"66638","남","유료회원","초4학년"
"43964","여","유료회원","초5학년"
"52246","여","유료회원","초3학년"
"29580","여","유료회원","초6학년"
"48824","남","유료회원","초5학년"
"6057","남","유료회원","초4학년"
"74213","남","유료회원","초3학년"
"57129","여","유료회원","초3학년"
"98498","남","유료회원","초3학년"
"63777","남","유료회원","초3학년"
"6049","남","유료회원","초4학년"
"4707","여","유료회원","초6학년"
"53198","남","유료회원","초1학년"
"34688","남","유료회원","초3학년"
"33976","정보없음","유료회원","초3학년"
"20864","여","유료회원","초6학년"
"97236","여","유료회원","초1학년"
"9204","남","유료회원","초5학년"
"19145","남","유료회원","초4학년"
"29548","여","유료회원","초3학년"
"51778","여","이관유료","0학년"
"67880","남","유료회원","초2학년"
"29654","남","유료회원","초4학년"
"1313","정보없음","유료회원","초3학년"
"30372","여","유료회원","초2학년"
"9122","여","유료회원","0학년"
"17681","여","유료회원","초5학년"
"56028","여","유료회원","초4학년"
"32893","여","유료회원","초2학년"
"33683","여","유료회원","초4학년"
"2541","여","유료회원","초3학년"
"87577","남","유료회원","초4학년"
"37961","남","유료회원","초2학년"
"63675","여","유료회원","초6학년"
"64053","남","유료회원","초5학년"
"2299","남","유료회원","초3학년"
"96059","남","유료회원","초1학년"
"8288","여","유료회원","초6학년"
"95205","남","유료회원","초6학년"
"90945","여","유료회원","초3학년"
"60260","남","유료회원","초3학년"
"62474","여","유료회원","초1학년"
"60218","여","유료회원","초2학년"
"42234","남","유료회원","초1학년"
"11036","여","유료회원","초5학년"
"49332","남","유료회원","초2학년"
"5460","남","유료회원","초3학년"
"13958","여","유료회원","초2학년"
"48085","여","유료회원","초2학년"
"86396","여","유료회원","초2학년"
"30134","남","유료회원","초1학년"
"4762","여","유료회원","초6학년"
"33405","여","유료회원","초2학년"
"9084","여","유료회원","초5학년"
"16805","여","유료회원","초4학년"
"20358","여","유료회원","초2학년"
"18122","남","유료회원","초4학년"
"16277","남","유료회원","초1학년"
"69577","여","유료회원","초4학년"
"26711","남","유료회원","초2학년"
"40764","여","유료회원","0학년"
"14254","여","유료회원","초2학년"
"60448","남","유료회원","초2학년"
"19331","남","유료회원","초2학년"
"64162","남","유료회원","초2학년"
"8343","여","유료회원","초5학년"
"56532","남","유료회원","초4학년"
"51363","여","유료회원","초3학년"
"99325","남","유료회원","초1학년"
"5646","여","유료회원","초3학년"
"59000","여","유료회원","초6학년"
"59972","여","유료회원","초2학년"
"17873","여","유료회원","초2학년"
"28111","남","유료회원","초4학년"
"26419","여","유료회원","초5학년"
"22404","여","유료회원","초5학년"
"9536","남","유료회원","초1학년"
"61127","남","유료회원","초4학년"
"1224","여","유료회원","초5학년"
"42260","남","유료회원","초1학년"
"96324","남","유료회원","초5학년"
"89671","남","신규","초3학년"
"52803","여","유료회원","초2학년"
"20930","여","유료회원","초3학년"
"33258","여","유료회원","초4학년"
"76692","남","유료회원","초4학년"
"9222","남","유료회원","초1학년"
"31457","남","유료회원","초1학년"
"92244","남","유료회원","초4학년"
"58447","정보없음","유료회원","0학년"
"23290","여","유료회원","초3학년"
"1717","여","유료회원","초3학년"
"93574","여","유료회원","초5학년"
"26088","남","유료회원","초3학년"
"89377","남","유료회원","초2학년"
"17626","남","유료회원","0학년"
"23488","남","유료회원","초5학년"
"85971","남","유료회원","초2학년"
"27563","남","유료회원","초4학년"
"47591","여","유료회원","초4학년"
"48029","남","유료회원","초3학년"
"89170","남","유료회원","초3학년"
"60287","남","유료회원","초1학년"
"50542","남","유료회원","초5학년"
"22924","남","유료회원","초5학년"
"9677","여","유료회원","초6학년"
"11336","여","유료회원","초5학년"
"44436","여","유료회원","초2학년"
"19765","여","유료회원","초3학년"
"60462","여","유료회원","초5학년"
"37716","남","유료회원","초5학년"
"5630","여","유료회원","초2학년"
"36005","남","유료회원","초5학년"
"53944","남","유료회원","초1학년"
"15860","남","유료회원","초2학년"
"27447","남","유료회원","초6학년"
"40533","여","유료회원","0학년"
"74178","남","유료회원","초5학년"
"4940","남","유료회원","초2학년"
"47449","남","유료회원","0학년"
"34154","여","유료회원","초3학년"
"33833","남","유료회원","초1학년"
"15259","남","유료회원","초5학년"
"97568","정보없음","유료회원","초3학년"
"55042","남","유료회원","초1학년"
"52066","여","유료회원","초1학년"
"69948","여","유료회원","0학년"
"89846","남","유료회원","초3학년"
"29032","남","유료회원","초2학년"
"6989","여","유료회원","초6학년"
"15133","여","유료회원","초2학년"
"4907","여","유료회원","초3학년"
"23294","여","유료회원","초3학년"
"3006","남","유료회원","초4학년"
"4456","여","유료회원","초3학년"
"34309","여","유료회원","초2학년"
"73745","남","유료회원","초2학년"
"27727","남","유료회원","초6학년"
"68997","여","유료회원","초3학년"
"94768","남","유료회원","초4학년"
"1021","여","유료회원","초5학년"
"57668","여","유료회원","초1학년"
"41229","남","유료회원","초5학년"
"12300","남","유료회원","초4학년"
"4942","여","유료회원","초5학년"
"26448","남","유료회원","초4학년"
"20893","남","유료회원","초5학년"
"34559","남","유료회원","초2학년"
"52078","여","유료회원","0학년"
"17869","여","유료회원","초6학년"
"19629","여","유료회원","초4학년"
"26772","남","유료회원","초1학년"
"48871","여","유료회원","초4학년"
"41181","남","유료회원","초1학년"
"76545","남","유료회원","초4학년"
"10119","여","유료회원","초3학년"
"6266","남","유료회원","초5학년"
"17844","남","유료회원","초6학년"
"80927","여","유료회원","초2학년"
"16540","남","유료회원","초2학년"
"79795","남","유료회원","초4학년"
"63549","남","유료회원","초5학년"
"57359","남","유료회원","초3학년"
"22228","여","유료회원","초5학년"
"15214","남","유료회원","초3학년"
"77743","남","유료회원","초5학년"
"34732","남","유료회원","초3학년"
"15813","남","유료회원","초4학년"
"44316","정보없음","유료회원","초5학년"
"57778","남","유료회원","0학년"
"56731","여","유료회원","초2학년"
"8598","남","유료회원","초6학년"
"31383","여","유료회원","초4학년"
"89984","남","유료회원","초2학년"
"29296","여","유료회원","초5학년"
"47898","여","유료회원","초1학년"
"47235","남","유료회원","초5학년"
"54780","남","유료회원","초4학년"
"5154","남","유료회원","초5학년"
"32795","남","유료회원","초4학년"
"26903","정보없음","유료회원","초4학년"
"76493","남","유료회원","초4학년"
"19459","여","유료회원","초4학년"
"50474","여","유료회원","초1학년"
"36306","여","유료회원","초6학년"
"19062","여","유료회원","초3학년"
"60261","남","유료회원","초3학년"
"53887","남","유료회원","초5학년"
"14926","남","유료회원","초2학년"
"777","남","유료회원","초2학년"
"56058","남","유료회원","초1학년"
"27397","남","유료회원","초1학년"
"22795","여","유료회원","초5학년"
"39455","여","유료회원","초3학년"
"15000","여","유료회원","초4학년"
"21311","남","유료회원","초6학년"
"22387","여","유료회원","초5학년"
"27367","남","유료회원","초3학년"
"60852","여","유료회원","초5학년"
"74720","남","유료회원","초2학년"
"68277","남","유료회원","초4학년"
"48847","여","유료회원","초2학년"
"46902","여","신규","초3학년"
"31133","남","유료회원","초2학년"
"75064","여","유료회원","초1학년"
"53540","남","유료회원","초4학년"
"62522","남","학습만료","초5학년"
"62522","남","재구매","초5학년"
"6115","남","유료회원","초1학년"
"53094","여","유료회원","초4학년"
"46456","남","유료회원","초3학년"
"28838","남","유료회원","초2학년"
"25484","남","유료회원","초6학년"
"80646","여","유료회원","초1학년"
"6977","남","유료회원","초5학년"
"9353","여","유료회원","초5학년"
"23509","여","유료회원","초2학년"
"47165","여","유료회원","초5학년"
"16146","여","유료회원","초2학년"
"21660","남","유료회원","초5학년"
"12067","여","유료회원","초2학년"
"49862","여","유료회원","초2학년"
"172","남","유료회원","초3학년"
"48344","남","유료회원","초1학년"
"90629","남","유료회원","초4학년"
"64267","여","유료회원","초4학년"
"4134","남","유료회원","초2학년"
"35446","남","유료회원","초3학년"
"6826","남","유료회원","초2학년"
"10251","정보없음","유료회원","초6학년"
"56299","남","유료회원","초3학년"
"63950","남","유료회원","초4학년"
"21104","여","유료회원","초1학년"
"22371","남","유료회원","초5학년"
"21513","여","유료회원","초4학년"
"98783","여","유료회원","초4학년"
"39698","남","유료회원","초4학년"
"7541","남","유료회원","초2학년"
"33569","여","유료회원","초4학년"
"30175","여","유료회원","초3학년"
"57841","여","유료회원","초3학년"
"16301","여","유료회원","초6학년"
"49784","여","유료회원","초6학년"
"45617","여","유료회원","초1학년"
"33048","여","유료회원","초3학년"
"37459","여","유료회원","초4학년"
"3086","여","유료회원","초2학년"
"30752","남","유료회원","초2학년"
"2754","여","유료회원","초6학년"
"53135","여","유료회원","초4학년"
"12228","남","유료회원","초5학년"
"92139","여","유료회원","초2학년"
"11877","남","유료회원","초4학년"
"86021","여","유료회원","초4학년"
"5140","여","유료회원","초6학년"
"8601","여","유료회원","초3학년"
"46422","여","유료회원","초2학년"
"19421","남","유료회원","초1학년"
"6734","여","유료회원","초4학년"
"62568","남","유료회원","초5학년"
"1467","정보없음","유료회원","초4학년"
"19502","남","유료회원","초5학년"
"65835","남","유료회원","초5학년"
"50922","남","유료회원","초3학년"
"46591","남","유료회원","초1학년"
"25873","여","유료회원","초4학년"
"5066","남","유료회원","초4학년"
"59849","남","학습만료","초3학년"
"29592","여","유료회원","초5학년"
"11613","여","유료회원","초4학년"
"29337","여","유료회원","초3학년"
"93619","정보없음","유료회원","초1학년"
"13095","여","유료회원","초3학년"
"76007","여","유료회원","초3학년"
"51302","여","유료회원","초2학년"
"362","남","유료회원","초3학년"
"39135","남","유료회원","초3학년"
"29242","여","유료회원","초5학년"
"100253","남","유료회원","0학년"
"3648","여","유료회원","초3학년"
"581","남","유료회원","초1학년"
"31997","여","유료회원","초1학년"
"77229","남","유료회원","초4학년"
"31277","여","유료회원","초2학년"
"18217","여","유료회원","초6학년"
"9460","여","유료회원","초3학년"
"66670","정보없음","학습만료","초1학년"
"24369","여","유료회원","초5학년"
"30774","남","유료회원","초2학년"
"26243","여","유료회원","초6학년"
"19459","여","유료회원","초5학년"
"81910","남","유료회원","초6학년"
"33943","남","유료회원","초5학년"
"68189","남","유료회원","초1학년"
"70493","남","유료회원","초2학년"
"74459","남","유료회원","초1학년"
"35695","남","유료회원","초2학년"
"42237","남","유료회원","초2학년"
"69996","남","유료회원","초3학년"
"47231","여","유료회원","초5학년"
"31423","남","유료회원","초3학년"
"3475","여","유료회원","초2학년"
"32143","여","유료회원","초2학년"
"51671","여","유료회원","초5학년"
"64225","남","유료회원","초6학년"
"34257","정보없음","유료회원","초3학년"
"12562","남","유료회원","초5학년"
"51045","남","유료회원","초4학년"
"3075","남","유료회원","초5학년"
"14997","여","유료회원","초5학년"
"93132","남","유료회원","0학년"
"69988","남","유료회원","초6학년"
"28137","남","유료회원","초1학년"
"41337","여","유료회원","초4학년"
"29574","여","유료회원","초3학년"
"61928","여","학습만료","초2학년"
"61928","여","재구매","초2학년"
"60011","여","유료회원","초3학년"
"35201","남","유료회원","초5학년"
"71666","여","유료회원","초3학년"
