"idx","proc_ym","proc_ymd","point"
"75021","202304","20230413","2500"
"89022","202304","20230413","4000"
"89022","202304","20230413","4500"
"89022","202304","20230413","5000"
"89022","202304","20230413","3500"
"87931","202304","20230404","500"
"87931","202304","20230404","1000"
"87931","202304","20230404","1500"
"87767","202304","20230404","1500"
"87767","202304","20230404","2000"
"87767","202304","20230404","1000"
"87767","202304","20230404","500"
"94116","202305","20230527","1500"
"94116","202305","20230527","1000"
"94116","202305","20230527","2000"
"94116","202305","20230527","500"
"96767","202306","20230628","1500"
"96767","202306","20230628","2000"
"96767","202306","20230628","2500"
"96767","202306","20230628","500"
"96767","202306","20230628","1000"
"96663","202306","20230628","5000"
"96663","202306","20230628","5000"
"96663","202306","20230628","4500"
"96663","202306","20230628","4500"
"96663","202306","20230628","4000"
"96663","202306","20230628","4000"
"96752","202306","20230628","1500"
"96752","202306","20230628","1000"
"93762","202305","20230526","2000"
"93762","202305","20230526","2500"
"93943","202305","20230526","2000"
"93943","202305","20230526","1000"
"93943","202305","20230526","500"
"93943","202305","20230526","1500"
"93943","202305","20230526","2500"
"95531","202306","20230629","500"
"92119","202305","20230509","500"
"90765","202304","20230426","3000"
"90765","202304","20230426","3500"
"90765","202304","20230426","2500"
"88940","202304","20230411","3000"
"88940","202304","20230411","3500"
"88940","202304","20230411","2500"
"88940","202304","20230411","4500"
"88940","202304","20230411","5000"
"88940","202304","20230411","2000"
"88940","202304","20230411","4000"
"88940","202304","20230411","1500"
"92051","202305","20230510","5000"
"92051","202305","20230510","2000"
"92051","202305","20230510","4000"
"92051","202305","20230510","3000"
"92051","202305","20230510","3500"
"92051","202305","20230510","2500"
"92051","202305","20230510","1000"
"92051","202305","20230510","4500"
"92051","202305","20230510","1500"
"92051","202305","20230510","500"
"89550","202304","20230418","5000"
"92701","202305","20230516","1500"
"92701","202305","20230516","2000"
"92701","202305","20230516","3000"
"92701","202305","20230516","500"
"92701","202305","20230516","3500"
"92701","202305","20230516","1000"
"92701","202305","20230516","4000"
"92701","202305","20230516","2500"
"92579","202305","20230516","5000"
"94641","202306","20230602","500"
"94641","202306","20230602","1000"
"94641","202306","20230602","2000"
"94641","202306","20230602","1500"
"87327","202304","20230401","3500"
"88785","202304","20230410","5000"
"88785","202304","20230410","4000"
"88785","202304","20230410","4500"
"88676","202304","20230410","500"
"88676","202304","20230410","1000"
"88751","202304","20230410","3000"
"88751","202304","20230410","1500"
"88751","202304","20230410","1000"
"88751","202304","20230410","500"
"88751","202304","20230410","2000"
"88751","202304","20230410","2500"
"89407","202304","20230417","4500"
"89407","202304","20230417","5000"
"89407","202304","20230417","3500"
"89407","202304","20230417","4000"
"95388","202306","20230614","4500"
"95388","202306","20230614","4000"
"95388","202306","20230614","5000"
"89234","202304","20230415","4500"
"89234","202304","20230415","3500"
"89234","202304","20230415","2000"
"89234","202304","20230415","1500"
"89234","202304","20230415","2500"
"89234","202304","20230415","3000"
"89234","202304","20230415","4000"
"96026","202306","20230620","1500"
"96026","202306","20230620","2000"
"96026","202306","20230620","1000"
"96026","202306","20230620","500"
"92572","202305","20230518","4000"
"92572","202305","20230518","4500"
"92572","202305","20230518","5000"
"93036","202305","20230518","5000"
"93036","202305","20230518","4500"
"95143","202306","20230610","4500"
"95143","202306","20230610","5000"
"94423","202306","20230601","1000"
"94423","202306","20230601","500"
"94423","202306","20230601","2000"
"94423","202306","20230601","1500"
"95847","202306","20230616","1500"
"95847","202306","20230616","1000"
"95847","202306","20230616","500"
"88317","202304","20230408","1500"
"88317","202304","20230408","2000"
"88153","202304","20230405","3500"
"88153","202304","20230405","500"
"88153","202304","20230405","2000"
"88153","202304","20230405","2500"
"88153","202304","20230405","4500"
"88153","202304","20230405","5000"
"88153","202304","20230405","1500"
"88153","202304","20230405","3000"
"88153","202304","20230405","4000"
"88153","202304","20230405","1000"
"94762","202306","20230603","500"
"96294","202306","20230627","1000"
"94980","202306","20230612","3500"
"94980","202306","20230612","3000"
"94980","202306","20230612","2500"
"94980","202306","20230612","4500"
"94980","202306","20230612","1500"
"94980","202306","20230612","500"
"94980","202306","20230612","2000"
"94980","202306","20230612","4000"
"94980","202306","20230612","1000"
"79118","202305","20230511","3500"
"79118","202305","20230511","3000"
"92669","202305","20230513","4500"
"92669","202305","20230513","4000"
"92669","202305","20230513","3500"
"86078","202304","20230406","1500"
"86078","202304","20230406","2500"
"86078","202304","20230406","2000"
"88981","202304","20230423","4500"
"88981","202304","20230423","3500"
"88981","202304","20230423","4000"
"88981","202304","20230423","5000"
"89748","202304","20230419","2000"
"89748","202304","20230419","2500"
"89748","202304","20230419","3000"
"92236","202305","20230528","4000"
"94902","202306","20230609","5000"
"94902","202306","20230609","4500"
"93617","202306","20230613","5000"
"93617","202306","20230613","4500"
"95432","202306","20230613","2000"
"95432","202306","20230613","4000"
"95432","202306","20230613","3500"
"95432","202306","20230613","4500"
"95432","202306","20230613","3000"
"95432","202306","20230613","2500"
"89000","202304","20230424","2500"
"89000","202304","20230424","3000"
"89000","202304","20230424","4000"
"89000","202304","20230424","3500"
"89000","202304","20230424","2000"
"93597","202305","20230524","3000"
"93610","202305","20230524","4500"
"93610","202305","20230524","5000"
"88599","202304","20230412","5000"
"88599","202304","20230412","4500"
"84430","202304","20230412","3000"
"84430","202304","20230412","2500"
"94143","202305","20230530","5000"
"94143","202305","20230530","4500"
"96807","202306","20230629","1500"
"96807","202306","20230629","2000"
"91482","202305","20230509","2500"
"91482","202305","20230509","3500"
"91482","202305","20230509","1000"
"91482","202305","20230509","4500"
"91482","202305","20230509","5000"
"91482","202305","20230509","1500"
"91482","202305","20230509","3000"
"91482","202305","20230509","4000"
"91482","202305","20230509","500"
"91482","202305","20230509","2000"
"91850","202305","20230509","3500"
"91850","202305","20230509","2000"
"91850","202305","20230509","1500"
"91850","202305","20230509","5000"
"91850","202305","20230509","1000"
"91850","202305","20230509","3000"
"91850","202305","20230509","4000"
"91850","202305","20230509","4500"
"91850","202305","20230509","500"
"91850","202305","20230509","2500"
"89933","202305","20230509","2500"
"89933","202305","20230509","5000"
"89933","202305","20230509","3500"
"89933","202305","20230509","3000"
"89933","202305","20230509","4500"
"89933","202305","20230509","4000"
"89933","202305","20230509","2000"
"72323","202304","20230426","3000"
"94016","202305","20230531","3000"
"94016","202305","20230531","3500"
"94016","202305","20230531","2000"
"94016","202305","20230531","2500"
"94281","202305","20230531","2000"
"94281","202305","20230531","2500"
"94281","202305","20230531","3500"
"94281","202305","20230531","3000"
"88485","202304","20230411","2500"
"88485","202304","20230411","1500"
"88485","202304","20230411","2000"
"92453","202305","20230510","500"
"92453","202305","20230510","1000"
"92453","202305","20230510","1500"
"92227","202305","20230510","5000"
"92227","202305","20230510","4500"
"92227","202305","20230510","4000"
"94863","202306","20230611","5000"
"94863","202306","20230611","4000"
"94863","202306","20230611","4500"
"88556","202304","20230407","1500"
"88556","202304","20230407","500"
"88556","202304","20230407","2000"
"88556","202304","20230407","1000"
"89004","202304","20230418","3000"
"89004","202304","20230418","3500"
"89711","202304","20230418","4500"
"89711","202304","20230418","3500"
"89711","202304","20230418","3000"
"89711","202304","20230418","5000"
"89711","202304","20230418","4000"
"90524","202304","20230425","2000"
"90524","202304","20230425","2500"
"90524","202304","20230425","3000"
"89450","202304","20230425","3500"
"89450","202304","20230425","5000"
"89450","202304","20230425","4500"
"89450","202304","20230425","4000"
"90777","202305","20230525","4000"
"90777","202305","20230525","3500"
"90777","202305","20230525","4500"
"89338","202304","20230417","3500"
"89338","202304","20230417","3000"
"89338","202304","20230417","2500"
"95390","202306","20230615","4500"
"95390","202306","20230615","4000"
"95390","202306","20230615","5000"
"95623","202306","20230614","1500"
"95623","202306","20230614","1000"
"95623","202306","20230614","500"
"95943","202306","20230619","2000"
"95943","202306","20230619","500"
"95943","202306","20230619","1000"
"95943","202306","20230619","1500"
"89495","202304","20230415","3500"
"93599","202305","20230523","4500"
"93599","202305","20230523","5000"
"87857","202304","20230403","500"
"87857","202304","20230403","1500"
"87857","202304","20230403","1000"
"96167","202306","20230620","500"
"93116","202305","20230518","1500"
"93116","202305","20230518","2000"
"93116","202305","20230518","2500"
"94024","202306","20230601","500"
"89432","202304","20230414","500"
"89432","202304","20230414","1500"
"89432","202304","20230414","1000"
"89432","202304","20230414","2000"
"89432","202304","20230414","3000"
"89432","202304","20230414","2500"
"96507","202306","20230627","1500"
"92598","202305","20230511","2500"
"92598","202305","20230511","2000"
"92598","202305","20230511","1500"
"92598","202305","20230511","1000"
"92598","202305","20230511","500"
"91019","202304","20230427","1000"
"91321","202304","20230428","500"
"91321","202304","20230428","1000"
"91321","202304","20230428","1500"
"95131","202306","20230609","500"
"95131","202306","20230609","1500"
"95131","202306","20230609","3000"
"95131","202306","20230609","3500"
"95131","202306","20230609","2500"
"95131","202306","20230609","2000"
"95131","202306","20230609","4000"
"95131","202306","20230609","1000"
"95185","202306","20230609","1000"
"95185","202306","20230609","5000"
"95185","202306","20230609","3000"
"95185","202306","20230609","3500"
"95185","202306","20230609","2500"
"95185","202306","20230609","4000"
"95185","202306","20230609","1500"
"95185","202306","20230609","2000"
"95185","202306","20230609","500"
"95185","202306","20230609","4500"
"92705","202305","20230515","1500"
"92705","202305","20230515","1000"
"92705","202305","20230515","2000"
"92705","202305","20230515","2500"
"90261","202304","20230424","1500"
"90261","202304","20230424","1000"
"93584","202305","20230524","3500"
"93584","202305","20230524","2500"
"93584","202305","20230524","3000"
"93584","202305","20230524","2000"
"93584","202305","20230524","4000"
"93584","202305","20230524","1500"
"93584","202305","20230524","4500"
"96373","202306","20230628","5000"
"96373","202306","20230628","4000"
"96373","202306","20230628","4500"
"96373","202306","20230628","3500"
"88925","202304","20230412","4000"
"88925","202304","20230412","3500"
"88925","202304","20230412","5000"
"88925","202304","20230412","4500"
"92365","202305","20230512","4000"
"92365","202305","20230512","5000"
"92365","202305","20230512","4500"
"92597","202305","20230512","500"
"92597","202305","20230512","1000"
"92597","202305","20230512","1500"
"92597","202305","20230512","2000"
"94001","202305","20230526","500"
"96356","202306","20230625","5000"
"96356","202306","20230625","4500"
"91363","202305","20230509","4000"
"91363","202305","20230509","4500"
"91363","202305","20230509","1000"
"91363","202305","20230509","2500"
"91363","202305","20230509","1500"
"91363","202305","20230509","3500"
"91363","202305","20230509","3000"
"91363","202305","20230509","5000"
"91363","202305","20230509","500"
"91363","202305","20230509","2000"
"90836","202304","20230426","4500"
"90836","202304","20230426","4000"
"90836","202304","20230426","5000"
"90836","202304","20230426","3500"
"90836","202304","20230426","3000"
"92509","202305","20230514","4000"
"92509","202305","20230514","4500"
"92509","202305","20230514","3500"
"92509","202305","20230514","5000"
"88933","202304","20230411","4500"
"88933","202304","20230411","2000"
"88933","202304","20230411","1500"
"88933","202304","20230411","5000"
"88933","202304","20230411","2500"
"88933","202304","20230411","4000"
"88933","202304","20230411","3500"
"88933","202304","20230411","3000"
"88933","202304","20230411","1000"
"82830","202304","20230411","1500"
"82830","202304","20230411","2000"
"91165","202305","20230510","4500"
"91165","202305","20230510","2500"
"91165","202305","20230510","3000"
"91165","202305","20230510","2000"
"91165","202305","20230510","1500"
"91165","202305","20230510","5000"
"91165","202305","20230510","1000"
"91165","202305","20230510","4000"
"91165","202305","20230510","3500"
"96475","202306","20230623","1500"
"96475","202306","20230623","1000"
"96475","202306","20230623","500"
"96475","202306","20230623","2000"
"93107","202305","20230517","500"
"93107","202305","20230517","1000"
"88266","202304","20230407","5000"
"88266","202304","20230407","4500"
"88266","202304","20230407","4000"
"88266","202304","20230407","3500"
"90476","202304","20230425","500"
"90476","202304","20230425","1500"
"90476","202304","20230425","1000"
"93850","202305","20230525","1000"
"93850","202305","20230525","3500"
"93850","202305","20230525","1500"
"93850","202305","20230525","2500"
"93850","202305","20230525","3000"
"93850","202305","20230525","500"
"93850","202305","20230525","2000"
"90680","202304","20230425","2500"
"90680","202304","20230425","3000"
"91214","202304","20230429","500"
"92877","202305","20230516","1500"
"92877","202305","20230516","500"
"92877","202305","20230516","2000"
"92877","202305","20230516","1000"
"92916","202305","20230516","2500"
"92916","202305","20230516","3500"
"92916","202305","20230516","3000"
"90935","202304","20230430","3500"
"90935","202304","20230430","4500"
"90935","202304","20230430","4000"
"90935","202304","20230430","5000"
"88787","202304","20230409","2000"
"88787","202304","20230409","500"
"88787","202304","20230409","1500"
"88787","202304","20230409","1000"
"88386","202304","20230409","3500"
"88386","202304","20230409","500"
"88386","202304","20230409","2000"
"88386","202304","20230409","3000"
"88386","202304","20230409","2500"
"88386","202304","20230409","1000"
"88386","202304","20230409","1500"
"88386","202304","20230409","4000"
"95969","202306","20230619","3000"
"95969","202306","20230619","3500"
"95969","202306","20230619","4500"
"95969","202306","20230619","2500"
"95969","202306","20230619","1500"
"95969","202306","20230619","4000"
"95969","202306","20230619","2000"
"94317","202306","20230619","4000"
"94317","202306","20230619","5000"
"94317","202306","20230619","3500"
"94317","202306","20230619","4500"
"87923","202304","20230403","500"
"93203","202305","20230518","1000"
"93203","202305","20230518","500"
"93203","202305","20230518","1500"
"89378","202304","20230414","2000"
"89378","202304","20230414","1000"
"89378","202304","20230414","1500"
"89378","202304","20230414","500"
"95799","202306","20230617","3000"
"92318","202305","20230511","5000"
"92318","202305","20230511","4000"
"92318","202305","20230511","4500"
"91018","202304","20230427","1000"
"91018","202304","20230427","2500"
"91018","202304","20230427","500"
"91018","202304","20230427","2000"
"91018","202304","20230427","3000"
"91018","202304","20230427","1500"
"87686","202304","20230402","3500"
"87686","202304","20230402","3000"
"87686","202304","20230402","2500"
"88328","202304","20230406","3000"
"88328","202304","20230406","500"
"88328","202304","20230406","1000"
"88328","202304","20230406","2500"
"88328","202304","20230406","1500"
"88328","202304","20230406","2000"
"87310","202304","20230406","4500"
"87310","202304","20230406","5000"
"90027","202304","20230419","1500"
"90027","202304","20230419","2500"
"90027","202304","20230419","500"
"90027","202304","20230419","1000"
"90027","202304","20230419","2000"
"88439","202305","20230519","5000"
"83676","202305","20230519","3500"
"83676","202305","20230519","3000"
"83676","202305","20230519","2500"
"83676","202305","20230519","2000"
"83676","202305","20230519","4000"
"95406","202306","20230613","3500"
"95406","202306","20230613","4000"
"95406","202306","20230613","5000"
"95406","202306","20230613","4500"
"95195","202306","20230613","3500"
"95195","202306","20230613","2500"
"95195","202306","20230613","3000"
"92685","202305","20230515","2000"
"92685","202305","20230515","3000"
"92685","202305","20230515","2500"
"90590","202304","20230424","3500"
"90590","202304","20230424","4000"
"90590","202304","20230424","4500"
"90590","202304","20230424","5000"
"90422","202304","20230424","3000"
"90422","202304","20230424","4000"
"90422","202304","20230424","3500"
"90422","202304","20230424","4500"
"88055","202304","20230404","1000"
"88055","202304","20230404","1500"
"88055","202304","20230404","500"
"88672","202304","20230412","3500"
"88672","202304","20230412","2500"
"88672","202304","20230412","2000"
"88672","202304","20230412","3000"
"96903","202306","20230629","500"
"96903","202306","20230629","1000"
"91981","202305","20230509","500"
"91981","202305","20230509","2000"
"91981","202305","20230509","1000"
"91981","202305","20230509","2500"
"91981","202305","20230509","1500"
"96441","202306","20230626","3500"
"96441","202306","20230626","1000"
"96441","202306","20230626","4000"
"96441","202306","20230626","1500"
"96441","202306","20230626","500"
"96441","202306","20230626","2500"
"96441","202306","20230626","4500"
"96441","202306","20230626","3000"
"96441","202306","20230626","2000"
"77925","202306","20230606","3000"
"77925","202306","20230606","2500"
"77925","202306","20230606","1500"
"77925","202306","20230606","1000"
"77925","202306","20230606","2000"
"93273","202305","20230520","1000"
"90332","202304","20230426","5000"
"88927","202304","20230411","4500"
"88927","202304","20230411","5000"
"88927","202304","20230411","3500"
"88927","202304","20230411","4000"
"91441","202305","20230510","5000"
"89583","202304","20230416","4000"
"89583","202304","20230416","3000"
"89583","202304","20230416","2000"
"89583","202304","20230416","1500"
"89583","202304","20230416","4500"
"89583","202304","20230416","3500"
"89583","202304","20230416","5000"
"89583","202304","20230416","2500"
"92452","202305","20230510","500"
"92452","202305","20230510","1000"
"92452","202305","20230510","1500"
"88371","202304","20230407","3500"
"88371","202304","20230407","500"
"88371","202304","20230407","2000"
"88371","202304","20230407","3000"
"88371","202304","20230407","2500"
"88371","202304","20230407","1000"
"88371","202304","20230407","1500"
"88349","202304","20230407","1000"
"88349","202304","20230407","1500"
"88349","202304","20230407","500"
"90755","202304","20230425","4500"
"90755","202304","20230425","5000"
"90755","202304","20230425","4000"
"90755","202304","20230425","3500"
"90854","202304","20230425","500"
"93037","202305","20230521","5000"
"92369","202305","20230516","5000"
"94533","202306","20230602","3000"
"94533","202306","20230602","2000"
"94533","202306","20230602","1500"
"94533","202306","20230602","2500"
"87558","202304","20230401","1500"
"87558","202304","20230401","3000"
"87558","202304","20230401","1000"
"87558","202304","20230401","2000"
"87558","202304","20230401","2500"
"91404","202304","20230430","2500"
"91404","202304","20230430","4000"
"91404","202304","20230430","1500"
"91404","202304","20230430","5000"
"91404","202304","20230430","1000"
"91404","202304","20230430","3500"
"91404","202304","20230430","3000"
"91404","202304","20230430","2000"
"91404","202304","20230430","4500"
"91404","202304","20230430","500"
"87596","202304","20230401","1000"
"87596","202304","20230401","500"
"88805","202304","20230409","500"
"88792","202304","20230410","1500"
"88792","202304","20230410","2000"
"89942","202304","20230421","4500"
"89733","202304","20230417","1500"
"89733","202304","20230417","4000"
"89733","202304","20230417","3500"
"89733","202304","20230417","4500"
"89733","202304","20230417","1000"
"89733","202304","20230417","3000"
"89733","202304","20230417","5000"
"89733","202304","20230417","2000"
"89733","202304","20230417","2500"
"93454","202305","20230523","2500"
"93454","202305","20230523","3000"
"93514","202305","20230523","3500"
"93514","202305","20230523","4000"
"93514","202305","20230523","3000"
"93876","202305","20230529","2000"
"93876","202305","20230529","4000"
"93876","202305","20230529","2500"
"93876","202305","20230529","3000"
"93876","202305","20230529","3500"
"93876","202305","20230529","5000"
"93876","202305","20230529","4500"
"92980","202305","20230518","3000"
"92980","202305","20230518","2500"
"92980","202305","20230518","2000"
"93206","202305","20230518","5000"
"93206","202305","20230518","4500"
"93206","202305","20230518","2500"
"93206","202305","20230518","4000"
"93206","202305","20230518","1500"
"93206","202305","20230518","3000"
"93206","202305","20230518","2000"
"93206","202305","20230518","1000"
"93206","202305","20230518","3500"
"93206","202305","20230518","500"
"94434","202306","20230601","1000"
"94434","202306","20230601","3000"
"94434","202306","20230601","3500"
"94434","202306","20230601","4000"
"94434","202306","20230601","1500"
"94434","202306","20230601","500"
"94434","202306","20230601","2500"
"94434","202306","20230601","2000"
"94361","202306","20230601","5000"
"94361","202306","20230601","4500"
"94361","202306","20230601","3500"
"94361","202306","20230601","4000"
"94385","202306","20230601","5000"
"94385","202306","20230601","3000"
"94385","202306","20230601","3500"
"94385","202306","20230601","4000"
"94385","202306","20230601","4500"
"88202","202304","20230405","1000"
"88202","202304","20230405","1500"
"88202","202304","20230405","3000"
"88202","202304","20230405","500"
"88202","202304","20230405","2500"
"88202","202304","20230405","2000"
"95745","202306","20230617","4500"
"95745","202306","20230617","5000"
"95745","202306","20230617","4000"
"93484","202305","20230522","2000"
"93484","202305","20230522","3000"
"93484","202305","20230522","4000"
"93484","202305","20230522","3500"
"93484","202305","20230522","2500"
"93356","202305","20230522","2500"
"93356","202305","20230522","3500"
"93356","202305","20230522","4000"
"93356","202305","20230522","500"
"93356","202305","20230522","1500"
"93356","202305","20230522","3000"
"93356","202305","20230522","5000"
"93356","202305","20230522","1000"
"93356","202305","20230522","2000"
"93356","202305","20230522","4500"
"93527","202305","20230522","2000"
"93527","202305","20230522","3500"
"93527","202305","20230522","2500"
"93527","202305","20230522","1500"
"93527","202305","20230522","3000"
"93527","202305","20230522","1000"
"93527","202305","20230522","500"
"93528","202305","20230522","2500"
"93528","202305","20230522","1000"
"93528","202305","20230522","1500"
"93528","202305","20230522","2000"
"93528","202305","20230522","500"
"93528","202305","20230522","3000"
"92636","202305","20230511","500"
"92507","202305","20230511","1000"
"92647","202305","20230513","5000"
"92647","202305","20230513","3500"
"92647","202305","20230513","4500"
"92647","202305","20230513","4000"
"88045","202304","20230406","4500"
"88045","202304","20230406","5000"
"92686","202305","20230513","2500"
"89600","202304","20230419","4500"
"89600","202304","20230419","5000"
"87501","202304","20230404","5000"
"87501","202304","20230404","4500"
"87501","202304","20230404","4000"
"87501","202304","20230404","3000"
"87501","202304","20230404","3500"
"96814","202306","20230628","2000"
"96814","202306","20230628","500"
"96814","202306","20230628","1000"
"96814","202306","20230628","1500"
"89056","202304","20230412","2500"
"89823","202304","20230420","5000"
"88715","202304","20230412","5000"
"91016","202305","20230509","3000"
"91016","202305","20230509","4000"
"91016","202305","20230509","4500"
"91016","202305","20230509","5000"
"91016","202305","20230509","3500"
"95956","202306","20230618","1000"
"95956","202306","20230618","500"
"95956","202306","20230618","1500"
"96474","202306","20230626","1000"
"96474","202306","20230626","2000"
"96474","202306","20230626","2500"
"96474","202306","20230626","1500"
"96474","202306","20230626","500"
"96283","202306","20230621","2000"
"96283","202306","20230621","500"
"96283","202306","20230621","1500"
"96283","202306","20230621","2500"
"96283","202306","20230621","1000"
"37","202304","20230411","2500"
"83283","202304","20230411","1000"
"83283","202304","20230411","500"
"88456","202304","20230411","5000"
"88456","202304","20230411","4500"
"87867","202304","20230407","5000"
"92704","202305","20230516","2000"
"92704","202305","20230516","2500"
"92704","202305","20230516","3500"
"92704","202305","20230516","4000"
"92704","202305","20230516","1500"
"92704","202305","20230516","3000"
"92362","202305","20230516","5000"
"92362","202305","20230516","4000"
"92362","202305","20230516","4500"
"92362","202305","20230516","3500"
"53522","202304","20230422","2500"
"90292","202304","20230421","5000"
"90292","202304","20230421","3500"
"90292","202304","20230421","4500"
"90292","202304","20230421","4000"
"95775","202306","20230615","1500"
"95775","202306","20230615","1000"
"95775","202306","20230615","500"
"95775","202306","20230615","2000"
"95626","202306","20230615","3500"
"95626","202306","20230615","2000"
"95626","202306","20230615","4000"
"95626","202306","20230615","3000"
"95626","202306","20230615","4500"
"95626","202306","20230615","2500"
"95626","202306","20230615","1500"
"95567","202306","20230615","3000"
"95429","202306","20230614","4500"
"95429","202306","20230614","5000"
"95493","202306","20230614","1500"
"95493","202306","20230614","500"
"95493","202306","20230614","1000"
"91148","202306","20230619","5000"
"95027","202306","20230607","2000"
"95027","202306","20230607","1000"
"95027","202306","20230607","2500"
"95027","202306","20230607","500"
"95027","202306","20230607","1500"
"94638","202306","20230605","5000"
"94638","202306","20230605","4500"
"94638","202306","20230605","4000"
"94545","202306","20230605","5000"
"94156","202305","20230529","500"
"94156","202305","20230529","4000"
"94156","202305","20230529","1500"
"94156","202305","20230529","3000"
"94156","202305","20230529","3500"
"94156","202305","20230529","2500"
"94156","202305","20230529","2000"
"94156","202305","20230529","1000"
"93113","202305","20230518","4500"
"93113","202305","20230518","2500"
"93113","202305","20230518","1500"
"93113","202305","20230518","2000"
"93113","202305","20230518","4000"
"93113","202305","20230518","3500"
"93113","202305","20230518","3000"
"93113","202305","20230518","5000"
"95407","202306","20230616","4000"
"95407","202306","20230616","3500"
"88624","202304","20230408","1500"
"88624","202304","20230408","500"
"88624","202304","20230408","1000"
"89077","202304","20230414","3000"
"89077","202304","20230414","3500"
"89077","202304","20230414","2000"
"89077","202304","20230414","4000"
"89077","202304","20230414","2500"
"96964","202306","20230630","1000"
"96964","202306","20230630","1000"
"96964","202306","20230630","2000"
"96964","202306","20230630","2000"
"96964","202306","20230630","1500"
"96964","202306","20230630","1500"
"96964","202306","20230630","2500"
"96964","202306","20230630","2500"
"96964","202306","20230630","500"
"96964","202306","20230630","500"
"86656","202304","20230402","2500"
"88178","202304","20230406","4000"
"88178","202304","20230406","5000"
"88178","202304","20230406","4500"
"92507","202305","20230513","1500"
"92507","202305","20230513","3000"
"92507","202305","20230513","3500"
"92507","202305","20230513","2500"
"92507","202305","20230513","2000"
"86164","202304","20230406","1500"
"86164","202304","20230406","1000"
"89391","202304","20230419","3000"
"89391","202304","20230419","2000"
"89391","202304","20230419","3500"
"89391","202304","20230419","2500"
"92356","202305","20230519","5000"
"92356","202305","20230519","4500"
"92356","202305","20230519","2500"
"92356","202305","20230519","4000"
"92356","202305","20230519","3500"
"92356","202305","20230519","3000"
"95498","202306","20230613","1000"
"95498","202306","20230613","500"
"95498","202306","20230613","1500"
"90682","202304","20230424","1000"
"90682","202304","20230424","1500"
"90682","202304","20230424","2000"
"90682","202304","20230424","500"
"93749","202305","20230524","3000"
"93749","202305","20230524","500"
"93749","202305","20230524","1000"
"93749","202305","20230524","2500"
"93749","202305","20230524","3500"
"93749","202305","20230524","2000"
"93749","202305","20230524","1500"
"83969","202304","20230404","3500"
"83969","202304","20230404","4500"
"83969","202304","20230404","4000"
"88454","202304","20230412","4500"
"88454","202304","20230412","4000"
"88454","202304","20230412","3500"
"88773","202304","20230412","4000"
"88773","202304","20230412","4500"
"88773","202304","20230412","5000"
"85457","202304","20230420","2000"
"94027","202305","20230526","1000"
"94027","202305","20230526","500"
"93927","202305","20230526","2500"
"93927","202305","20230526","3500"
"93927","202305","20230526","4000"
"93927","202305","20230526","1000"
"93927","202305","20230526","5000"
"93927","202305","20230526","3000"
"93927","202305","20230526","2000"
"93927","202305","20230526","1500"
"93927","202305","20230526","500"
"93927","202305","20230526","4500"
"95998","202306","20230618","500"
"95998","202306","20230618","1000"
"91667","202305","20230520","3500"
"91667","202305","20230520","4000"
"91667","202305","20230520","4500"
"91667","202305","20230520","3000"
"91667","202305","20230520","2500"
"88744","202304","20230426","5000"
"91930","202305","20230510","2500"
"91930","202305","20230510","3500"
"91930","202305","20230510","1000"
"91930","202305","20230510","4500"
"91930","202305","20230510","2000"
"91930","202305","20230510","4000"
"91930","202305","20230510","500"
"91930","202305","20230510","5000"
"91930","202305","20230510","3000"
"91930","202305","20230510","1500"
"92441","202305","20230510","4000"
"92441","202305","20230510","500"
"92441","202305","20230510","1500"
"92441","202305","20230510","1000"
"92441","202305","20230510","3000"
"92441","202305","20230510","2500"
"92441","202305","20230510","3500"
"92441","202305","20230510","2000"
"92928","202305","20230517","3500"
"92928","202305","20230517","2500"
"92928","202305","20230517","2000"
"92928","202305","20230517","3000"
"95351","202306","20230611","4000"
"95351","202306","20230611","3500"
"95351","202306","20230611","3000"
"95351","202306","20230611","2000"
"95351","202306","20230611","2500"
"95351","202306","20230611","4500"
"95351","202306","20230611","500"
"95351","202306","20230611","1500"
"95351","202306","20230611","5000"
"95351","202306","20230611","1000"
"93025","202305","20230517","2500"
"93025","202305","20230517","2000"
"93025","202305","20230517","1000"
"93025","202305","20230517","1500"
"93025","202305","20230517","500"
"91217","202304","20230429","3000"
"91217","202304","20230429","2000"
"91217","202304","20230429","3500"
"91217","202304","20230429","2500"
"91314","202304","20230429","3500"
"91314","202304","20230429","5000"
"91314","202304","20230429","1000"
"91314","202304","20230429","4000"
"91314","202304","20230429","1500"
"91314","202304","20230429","4500"
"91314","202304","20230429","3000"
"91314","202304","20230429","2500"
"91314","202304","20230429","2000"
"90167","202304","20230430","5000"
"96269","202306","20230622","2500"
"96269","202306","20230622","4500"
"96269","202306","20230622","3000"
"96269","202306","20230622","3500"
"96269","202306","20230622","4000"
"93046","202305","20230523","3500"
"96081","202306","20230622","5000"
"96081","202306","20230622","4500"
"96081","202306","20230622","4000"
"96173","202306","20230622","4500"
"96173","202306","20230622","4000"
"96173","202306","20230622","5000"
"96173","202306","20230622","3500"
"96123","202306","20230622","5000"
"95819","202306","20230616","500"
"95819","202306","20230616","2000"
"95819","202306","20230616","1500"
"95819","202306","20230616","1000"
"96523","202306","20230624","500"
"89250","202304","20230414","2500"
"89250","202304","20230414","2500"
"89250","202304","20230414","3000"
"89250","202304","20230414","3000"
"89239","202304","20230414","2000"
"89239","202304","20230414","1500"
"89239","202304","20230414","3500"
"89239","202304","20230414","2500"
